1.26, 4.50, 2.51
3.26, -1.17, 3.73
4.19, -2.50, 1.57
0.06, -4.80, -0.39
-1.81, 4.26, 3.11
4.63, -2.20, -0.68
-1.27, 4.22, 1.55
-2.28, -3.79, -0.14
4.65, 0.44, 2.33
-1.77, 0.96, 5.24
-4.04, -0.36, -2.86
4.43, -0.95, 0.58
-2.58, -1.52, 4.50
0.83, -2.83, -3.89
1.34, -4.08, -0.96
2.58, 2.13, -2.55
4.67, 1.40, 0.93
-3.95, -3.89, -0.45
-1.44, 4.19, -1.35
-1.92, 3.86, 2.66
-3.87, -2.43, 0.19
-1.72, -3.41, 3.34
4.43, 0.29, -2.55
1.52, 1.57, -4.26
-1.54, 2.98, -3.62
0.38, -3.54, 3.32
-2.51, 3.42, 3.01
1.08, 1.99, -4.27
-0.40, 2.97, -3.33
2.71, 2.03, 3.94
2.65, -3.66, -0.26
-2.42, -4.23, -1.01
1.62, -1.50, -4.54
-3.29, 3.30, 0.50
0.54, 3.92, 3.07
-3.80, 3.11, -0.27
-3.26, 1.22, 3.45
-2.91, -1.37, 3.62
-4.59, -1.84, 1.53
-2.86, -0.19, 4.29
1.87, 3.16, -2.28
-2.69, -0.16, -3.71
1.69, -2.67, 3.92
-2.21, -1.09, 3.90
2.14, 1.35, -4.07
4.33, -2.55, 0.16
2.34, 2.53, 3.86
-0.86, 4.05, -2.47
-1.06, 2.04, 4.62
-1.53, -4.48, 0.81
3.30, -3.27, 1.67
-3.17, -2.96, -1.36
-3.14, 4.46, 0.55
4.43, -2.66, -0.64
1.51, 4.62, 2.66
-3.31, 2.62, -2.59
-1.22, 1.88, -3.67
-1.50, -3.52, 2.34
-2.21, 2.36, 2.92
-3.48, -2.77, -1.80
2.59, -3.60, 0.83
-2.99, -2.32, 2.47
-3.12, 0.42, 4.19
-3.50, -0.15, 2.98
-1.99, -3.80, -0.24
-1.22, -1.86, 4.56
-0.13, -4.75, 1.88
0.35, -1.96, -4.21
2.81, -1.32, -3.61
-4.03, 1.83, -1.84
-1.25, 0.48, -4.92
2.89, -4.03, 2.16
-3.90, -2.08, -1.05
4.08, -2.00, 2.03
-2.57, -3.63, -2.81
2.94, -1.97, 3.18
3.25, -3.01, -1.85
-1.72, -2.67, 3.13
-2.97, 3.06, -2.63
-1.35, 0.09, 4.90
0.40, -0.92, 4.90
0.61, 4.29, -1.47
0.96, -4.13, -3.36
1.73, -3.95, -0.06
-0.27, 0.23, -4.54
-4.43, -2.19, 1.62
1.22, 0.85, -5.05
0.60, 5.00, 2.49
-3.99, 1.58, 0.11
1.13, -4.42, -2.69
-4.66, -0.82, -0.67
-1.23, -1.80, 4.63
0.33, -2.77, -3.69
-2.82, 4.12, 2.06
-3.04, -2.59, -3.18
2.90, 3.29, -2.73
-2.96, -3.52, 1.74
0.85, 1.79, -4.57
-3.41, -3.80, 1.58
-0.63, 3.84, -3.19
0.98, -5.27, 2.27
0.06, 1.44, -4.71
-2.94, 4.00, 0.23
-0.53, 4.50, 2.77
4.32, -1.66, -2.41
-3.53, 2.91, -1.54
0.33, -0.77, -4.73
-4.19, -1.56, 2.08
-2.71, 4.71, 0.24
-0.47, 2.47, -4.41
4.40, -2.87, 1.24
2.74, 0.90, -3.96
0.24, -4.22, 2.77
4.17, -0.28, -3.09
1.74, 4.89, -0.29
-2.02, 3.47, -3.66
-4.67, -0.94, 1.60
2.74, 3.42, -3.07
-0.78, -4.37, 2.61
-0.30, 4.89, -0.07
0.14, -0.69, -5.37
-3.62, -2.09, -2.17
-1.13, 3.58, -3.29
-3.74, 3.13, 1.39
2.81, 1.23, -3.64
4.56, 0.01, 1.09
4.35, 2.81, -0.88
-4.61, -2.17, 0.91
5.25, -1.92, -0.76
-4.67, -0.05, -1.85
-1.41, 2.72, 3.88
-2.58, -4.21, 0.94
-1.67, -3.57, 2.76
-1.34, -4.70, -0.96
-3.12, 2.62, 2.72
-1.31, -0.54, 4.22
0.49, 3.75, -3.80
-3.65, -1.94, -2.79
2.88, -1.26, -3.16
-0.26, 5.06, -1.51
1.29, 4.05, -2.88
1.77, -1.83, -4.56
-2.44, -2.46, 3.42
2.29, 0.81, -4.23
-2.63, -2.79, 3.26
4.54, 1.34, -0.69
1.10, 3.51, 3.82
-4.65, -2.68, 2.21
3.70, -2.76, 1.64
0.11, -4.84, 1.60
-3.98, -0.28, 2.29
-0.83, 4.39, 2.04
3.91, 2.86, 0.35
2.27, 3.59, -3.15
-4.35, 1.48, -2.86
2.06, -0.09, -4.69
0.04, -1.43, -4.70
-5.06, -0.91, 0.07
4.60, -2.84, 0.65
2.61, 2.79, 3.10
-1.56, 4.83, -0.46
-0.77, -5.05, -0.30
0.54, -1.88, -4.80
4.17, -2.24, -0.65
-1.49, 4.95, 0.19
-4.26, 1.53, -2.01
-0.79, -3.99, 2.19
-3.10, 3.41, -0.14
-3.13, 0.19, 3.67
2.33, -2.39, 3.38
4.42, -2.58, 0.06
-3.16, -3.55, -1.84
-4.17, 0.26, -2.28
-4.14, 1.56, -1.80
4.40, 1.12, -2.64
1.17, 0.75, 4.16
2.93, -4.17, -0.14
-1.44, -4.18, 2.83
-1.76, -2.12, 3.93
4.76, -0.71, 2.17
-2.93, 2.74, 1.68
-1.49, -4.90, 0.42
-1.44, -1.91, 3.95
3.18, -3.66, -0.99
3.10, 4.14, 0.93
-4.72, 1.97, -1.49
1.17, -2.94, 3.75
-2.95, 0.88, 3.95
-4.69, -1.09, -1.12
2.35, 0.78, 3.35
5.49, -0.68, -0.17
-4.33, -1.85, -1.61
2.27, -3.71, -3.03
-5.63, -1.21, -0.48
3.01, -3.86, 0.51
-0.67, -3.30, 3.41
-2.81, 3.79, -2.35
-1.11, 2.97, 3.61
-0.41, 3.24, 3.95
-1.45, -4.11, -2.16
3.93, -2.99, -0.05
2.72, -0.48, -3.84
4.33, -3.72, 0.85
-4.41, 1.77, 0.47
4.43, 0.02, 1.71
-1.93, -2.72, 3.70
-1.39, -5.00, -0.67
3.98, -2.78, 2.49
4.82, -0.12, -1.13
-0.18, 1.89, 4.79
3.49, 1.80, 2.42
-1.64, -3.86, -2.36
3.78, 1.90, 2.75
-0.17, -4.17, -2.92
1.24, -4.63, -1.64
0.75, -3.29, -2.55
2.38, -2.19, 4.58
0.02, -4.20, 0.81
1.31, 4.44, -1.58
2.39, -2.38, -3.72
0.66, 1.63, 4.39
4.56, 0.92, 0.39
1.72, 2.47, 3.69
2.30, -4.13, -2.47
0.12, -1.82, -4.46
-3.24, 3.66, 0.72
1.87, 1.01, -4.46
0.05, 0.26, -5.42
-4.27, 2.38, -0.56
1.85, 3.63, -3.27
1.76, -1.19, 3.80
4.38, -1.92, 0.78
-2.42, -4.76, -0.77
0.49, 3.48, -2.61
1.19, 0.74, -4.32
-0.32, 4.07, -2.85
-2.00, -3.59, -2.46
-3.49, -3.90, 1.96
2.59, 3.33, -1.82
-2.21, -3.62, -2.12
3.91, -2.28, 2.94
-4.81, 1.55, -2.40
1.38, -4.23, 1.65
0.68, 0.51, -5.54
3.59, -2.91, -1.53
-4.75, -0.20, 2.27
4.36, -0.46, -2.94
-2.12, 3.24, -3.47
3.56, 1.00, -3.66
0.70, 3.66, -3.85
2.45, 2.92, -3.32
0.83, -3.30, 3.72
-0.08, 5.12, 0.63
-0.24, 2.17, 3.79
2.30, -3.14, -3.14
-2.17, -4.71, 0.07
-2.89, 4.13, -0.79
2.49, 4.28, 0.74
3.25, 2.21, -3.60
0.13, 5.05, -0.21
-3.76, 2.60, -2.36
-0.31, -3.28, 3.25
-2.08, -0.26, -4.49
-3.11, 0.51, -3.82
0.03, 1.62, -4.89
2.41, -0.71, 4.26
-0.17, 2.50, -4.75
1.37, 2.40, 4.40
-1.93, 3.47, 2.44
1.29, -2.98, 3.53
-4.37, -1.07, 2.04
-1.62, 1.07, 4.69
-0.99, -1.53, -4.70
-1.95, 2.57, -4.34
-1.90, 2.26, 3.78
-2.48, 4.18, -2.32
-0.26, 5.15, -0.11
3.28, -0.62, -3.25
-4.96, -1.13, 0.58
-3.78, -2.85, 1.98
2.10, 4.05, -1.78
0.08, 5.04, 0.62
1.29, -3.63, 3.37
0.47, -4.93, 0.61
4.77, -1.01, 0.21
-0.46, -4.94, 1.73
-1.64, -3.21, -4.06
-3.30, -1.03, -2.76
2.29, -2.76, 3.24
-4.15, -0.01, 2.44
4.13, -1.56, -0.79
3.53, 3.13, 1.41
-1.48, -4.18, 1.54
4.67, -1.85, -0.32
3.73, 2.75, -3.29
-2.55, 0.37, -4.36
-2.08, 3.83, 2.64
3.73, -2.80, 2.17
1.91, -4.42, -0.69
-2.03, -1.92, -3.43
