-2.10, 1.46
-8.69, -3.78
-7.79, 0.78
-10.53, -4.15
-10.85, -0.46
-1.54, -7.51
-9.99, -1.90
-8.37, -1.66
-5.00, -7.24
-5.21, -8.56
-8.78, -6.50
-11.19, -2.98
-10.42, -0.92
-5.02, 2.42
-9.36, -5.41
-6.35, -7.33
-1.68, -7.48
-1.12, -0.07
-7.01, 2.05
-1.46, 0.66
-5.21, 0.83
-0.93, -4.92
-1.79, -5.23
-9.12, -5.17
-7.52, -6.43
-0.21, -1.34
-9.33, -3.98
-2.95, 2.18
-9.83, -3.27
-7.35, -7.21
-4.29, 1.29
-7.41, 3.96
-2.73, -7.50
-1.94, -5.35
-3.51, 3.78
-2.00, 0.37
-1.62, -7.46
-0.99, -3.98
-1.05, 0.27
-9.91, -0.14
-0.42, -2.84
-9.63, -4.09
-7.07, 2.27
0.22, -5.42
-6.45, -8.51
-2.65, -6.06
-11.07, -3.07
-10.23, -0.30
-2.39, 0.10
-3.55, 2.11
-0.58, -1.94
-1.73, 1.60
0.79, -3.83
-8.59, -4.11
-2.24, 1.35
-1.73, -8.51
-8.69, -0.60
-1.73, 1.94
-1.55, -1.55
-7.61, -6.29
-6.90, 2.56
-4.39, -8.84
-7.20, -7.93
-0.48, -1.02
-10.25, -4.15
-6.20, -7.80
-1.70, -0.67
-0.36, -2.48
-7.13, -6.98
-9.55, -4.28
-10.17, -3.92
-9.41, -0.82
-8.95, -4.27
-0.57, -3.81
-0.74, -2.06
-9.60, -6.96
-10.77, -2.28
-1.54, -5.81
-6.35, -8.17
-9.43, 0.61
-11.34, -2.00
-3.32, 2.72
-7.52, 1.56
-7.79, 0.18
-4.63, 2.29
-1.17, 1.17
-1.65, 0.77
-4.46, 2.95
-5.31, 2.15
-8.23, 1.11
-6.51, -8.00
-2.03, -5.97
-9.27, -5.71
-6.30, -6.61
-0.30, -1.28
