-0.50, -6.39
0.10, -6.11
0.25, -2.83
0.31, -4.96
-0.46, -0.27
0.12, -4.39
-0.09, -0.44
-0.16, -3.83
0.31, -6.78
-3.79, -5.82
-0.89, -4.75
-1.10, -4.44
-3.20, -5.28
-3.88, -6.07
-0.82, -4.08
-3.60, -5.69
-3.63, -5.76
-1.01, -4.76
-3.54, -5.68
-0.60, -4.32
-2.02, -4.70
-1.24, -4.41
-2.16, -4.94
-1.43, -4.71
-2.67, -5.16
-1.00, -4.43
-1.01, -4.35
-0.51, -4.14
-1.33, -4.39
-3.91, -6.11
-3.71, -5.62
-0.91, -4.53
-3.68, -5.81
-3.22, -5.50
-1.63, -4.65
-1.82, -5.11
-1.63, -5.08
-0.13, -4.43
-0.65, -4.24
-0.70, -4.18
-3.87, -5.79
-2.37, -5.11
-0.98, -4.30
-2.86, -5.67
-2.56, -5.54
-0.35, -4.05
-2.75, -5.20
-0.27, -4.31
-3.40, -5.37
