-2.38, -0.12, -0.11
-2.68, -0.12, 0.26
-4.16, 0.05, -0.29
-1.24, -0.08, 0.21
-4.32, -0.05, 0.24
-4.45, 0.00, 0.01
-0.57, -0.03, 0.00
-3.41, 0.24, 0.05
-3.01, -0.08, 0.07
-1.02, 0.04, -0.19
-1.46, 0.32, 0.05
-0.56, 0.18, 0.19
-4.11, 0.07, 0.09
-1.63, -0.07, -0.04
-2.40, 0.16, -0.19
-3.27, 0.11, 0.12
-2.00, 0.25, -0.10
-3.26, 0.31, -0.56
-1.91, -0.15, 0.05
-3.98, -0.04, 0.03
-1.07, -0.31, -0.11
-1.22, -0.07, 0.18
-0.96, -0.04, -0.29
-4.22, 0.24, -0.12
-1.49, 0.04, -0.29
-3.19, 0.06, -0.03
-4.49, -0.55, -0.09
-1.94, -0.24, -0.03
-1.91, -0.30, 0.36
-2.58, 0.16, 0.11
-3.25, -0.10, -0.06
-0.37, -0.12, -0.12
-2.14, 0.15, -0.16
-0.79, -0.07, 0.07
-3.23, 0.06, -0.33
-2.90, 0.18, 0.41
-3.30, 0.18, 0.32
-4.67, 0.05, -0.11
-4.43, 0.10, -0.09
-3.26, 0.07, 0.34
-1.08, 0.02, 0.07
-5.08, -0.13, 0.34
-4.53, -0.05, 0.24
-2.95, -1.21, -1.08
-4.29, -2.88, -2.21
-4.52, -2.39, -1.98
-1.74, -0.77, -0.50
-4.68, -2.81, -1.99
-5.41, -3.48, -2.86
-5.55, -3.76, -2.89
-5.18, -3.23, -2.35
-5.21, -3.38, -2.06
-4.36, -2.71, -2.10
-4.60, -2.86, -2.17
-1.23, 0.20, -0.03
-4.85, -3.20, -2.67
-4.05, -2.32, -1.73
-4.79, -3.10, -2.28
-2.87, -1.62, -1.01
-2.41, -1.85, -1.34
-2.91, -1.51, -1.15
-5.80, -3.58, -2.72
-1.54, 0.05, -0.12
-5.83, -3.55, -2.46
-3.33, -1.89, -1.37
-2.61, -1.22, -0.67
-3.10, -1.62, -1.26
-1.07, -0.02, -0.08
-4.63, -3.08, -2.12
-4.14, -2.44, -1.76
-5.70, -3.65, -2.45
-3.34, -1.87, -1.60
-3.32, -1.59, -1.17
-5.90, -3.90, -3.10
-2.56, -1.07, -0.94
-1.08, 0.11, -0.34
-1.97, -0.47, -0.53
-3.00, -1.62, -1.34
-5.58, -3.52, -2.61
-5.19, -3.78, -2.70
-4.38, -2.72, -2.28
-3.22, -1.68, -1.40
-1.69, -0.74, -0.80
-3.00, -1.66, -1.28
-5.64, -3.83, -2.68
-5.75, -4.04, -3.03
-1.35, -0.26, -0.16
-3.21, -1.82, -1.38
-4.31, -2.90, -1.84
-2.64, -1.29, -0.90
-1.72, -0.21, -0.21
-5.46, -3.39, -2.79
-3.38, -2.18, -1.39
-3.73, -1.89, -1.67
-5.07, -3.35, -2.50
-1.84, -0.62, -0.62
-4.32, -3.17, -2.32
-2.47, -1.61, -1.40
-1.74, -0.65, -0.06
-4.91, -2.85, -2.84
-1.37, -0.50, -0.04
-2.89, -1.66, -1.11
-1.70, -0.48, -0.42
-1.21, -0.02, -0.08
-4.15, -2.57, -1.70
-4.67, -2.41, -2.07
-5.67, -3.77, -2.57
-1.63, -0.03, -0.20
-3.70, -2.06, -1.62
-5.07, -3.51, -2.50
-5.37, -3.68, -2.44
-5.75, -3.52, -2.57
-2.81, -1.18, -0.72
-1.29, 0.10, 0.30
-3.23, -1.53, -1.19
-6.13, -3.49, -2.68
-3.19, -1.94, -1.26
-4.35, -3.08, -2.19
-5.09, -3.29, -2.41
-2.11, -0.91, -0.27
-2.11, -0.51, -0.60
-2.68, -1.01, -1.13
-5.03, -3.27, -2.32
-1.94, 0.20, 3.73
-2.13, 0.15, 2.41
-1.81, 0.30, 3.51
-1.98, -0.05, 1.19
-1.84, -0.07, 0.90
-1.64, -0.04, 2.71
-1.89, 0.34, 1.99
-2.06, 0.06, 3.59
-2.26, -0.04, 0.35
-1.73, -0.26, 0.84
-1.85, -0.05, 2.62
-2.04, -0.02, 3.23
-2.31, 0.19, 3.08
-2.01, 0.23, 3.85
-1.85, -0.07, 2.24
-2.15, 0.10, 3.50
-2.16, 0.20, 2.56
-1.36, -0.29, 1.47
-2.22, 0.27, 0.57
-2.07, 0.29, 3.23
-2.35, 0.30, 0.23
-1.89, 0.20, 1.39
-2.00, 0.13, 3.45
-1.82, 0.19, 1.72
-2.38, -0.40, 0.66
-1.72, -0.04, 0.76
-1.43, 0.34, 2.59
-1.79, -0.32, 0.27
-1.92, -0.01, 3.71
-2.24, -0.35, 3.06
-1.77, 0.00, 3.24
-1.97, 0.35, 0.84
-1.84, 0.03, 0.59
-2.22, -0.14, 1.29
-1.88, 0.12, 0.50
-2.32, -0.17, 0.84
-1.96, -0.16, 1.72
-1.88, -0.07, 3.25
-2.18, -0.37, 2.74
-1.85, -0.46, 1.07
-1.78, 0.05, -0.06
-2.12, -0.41, 0.97
-2.02, 0.33, 0.80
-1.99, 0.22, 2.62
-1.97, 0.09, 3.28
-1.69, -0.25, 3.72
-1.95, -0.11, 3.83
-1.93, 0.08, 1.09
-2.28, 0.20, 2.60
-2.05, 0.18, 0.95
-2.10, 0.32, 3.72
-1.86, -0.06, 1.23
-1.88, 0.09, 0.95
-2.19, 0.00, 0.55
-1.86, -0.37, 2.72
-1.92, -0.18, 1.92
-2.04, 0.22, 4.14
-1.96, 0.19, 3.71
-1.69, -0.14, 3.69
-2.07, -0.24, 1.37
-2.30, -0.05, 4.00
-2.07, 0.22, 3.28
-1.98, -0.23, 2.11
-1.46, 0.01, 3.82
-1.71, 0.33, 3.28
-1.92, -0.32, 3.22
-1.74, -0.17, 3.76
-1.80, 0.01, 2.01
-2.21, -0.02, 0.30
-1.89, 0.29, 0.50
-2.31, -0.28, 0.40
-1.95, 0.01, 1.60
-1.97, -0.18, 1.75
-1.90, 0.20, 1.69
-2.15, 0.44, 1.70
-2.07, -0.10, 0.27
-1.95, -0.17, 1.69
-2.16, 0.15, 2.58
-2.20, -0.18, 1.07
-1.88, -0.17, 0.44
0.59, -2.20, 0.18
0.56, -2.26, 0.04
0.46, -2.21, -0.14
-1.03, -1.40, -0.03
-2.58, -0.14, -0.03
0.41, -1.91, -0.02
-1.58, -0.97, 0.19
1.61, -3.20, -0.34
-1.63, -0.90, 0.09
0.98, -2.39, 0.40
1.16, -2.50, 0.07
-0.30, -1.44, 0.09
0.47, -2.19, 0.03
-0.64, -1.61, -0.11
-0.00, -1.61, -0.19
-2.60, -0.35, -0.14
-1.09, -1.46, -0.31
-0.59, -1.48, 0.10
0.32, -1.82, -0.11
-1.40, -0.20, 0.03
2.13, -2.77, -0.12
-2.76, -0.19, 0.15
-0.54, -1.41, -0.07
0.31, -2.13, -0.04
1.51, -2.76, -0.15
-3.29, 0.15, -0.03
0.41, -1.92, -0.27
1.09, -2.37, 0.02
-0.35, -1.85, -0.06
0.92, -2.30, 0.06
1.65, -2.90, -0.05
1.13, -2.68, 0.41
0.85, -2.01, -0.20
-0.70, -1.30, 0.02
-1.79, -0.70, -0.40
0.25, -2.27, 0.07
0.26, -2.07, 0.15
1.38, -2.17, -0.40
-1.69, -0.82, -0.14
-1.03, -1.42, -0.24
-2.79, 0.18, 0.29
-2.11, -0.69, -0.14
1.14, -2.39, 0.22
2.27, -2.51, 0.09
0.26, -1.78, 0.20
0.48, -1.98, 0.23
-1.97, -0.31, 0.05
-2.89, 0.43, 0.24
-2.41, 0.40, 0.16
-0.60, -1.56, -0.03
-0.42, -1.84, -0.00
-1.21, -0.50, 0.07
-0.19, -1.66, 0.02
-1.32, -1.05, 0.25
-2.31, -0.22, -0.00
0.21, -2.37, -0.40
-2.29, -0.52, -0.28
-0.03, -1.54, -0.24
-0.47, -1.05, 0.34
-1.72, -0.93, 0.08
-3.00, 0.06, -0.24
-2.53, -0.22, 0.21
-1.79, -0.87, -0.04
0.58, -2.12, -0.16
-0.19, -1.64, -0.07
-1.53, -0.97, 0.04
1.37, -2.96, -0.45
-2.70, -0.25, -0.10
0.83, -2.46, 0.09
0.75, -2.27, -0.05
1.72, -3.02, -0.05
-1.34, -0.97, 0.00
-2.54, -0.06, -0.12
-1.60, -0.96, -0.13
-0.31, -1.67, 0.32
-2.25, -0.43, -0.01
1.21, -2.46, 0.19
1.18, -2.39, 0.35
-2.27, -0.89, -0.38
1.26, -2.20, -0.16
